Hugo_Symbol,n_variants,n_predicted_artifacts,artifact_rate,mean_probability
MGRN1,5,3,0.6,0.7052439
MIA3,5,3,0.6,0.68133175
MICAL1,5,3,0.6,0.7324176
MMEL1,5,3,0.6,0.6919789
MRGPRX4,5,3,0.6,0.58989656
MS4A3,5,3,0.6,0.81529236
MSH5,5,3,0.6,0.53415227
MTA2,5,3,0.6,0.64688504
MTHFD1L,5,3,0.6,0.5414429
MTMR3,5,3,0.6,0.86239946
MTTP,5,3,0.6,0.6272086
MYO1F,5,3,0.6,0.7309232
NAGA,5,3,0.6,0.60938203
NCOA5,5,3,0.6,0.78570163
NDST1,5,3,0.6,0.78710544
NECTIN4,5,3,0.6,0.5474001
NEK6,5,3,0.6,0.6050478
NELL2,5,3,0.6,0.529352
NEU2,5,3,0.6,0.61862797
NEXMIF,5,3,0.6,0.56967896
NIPAL4,5,3,0.6,0.60067564
NLRC5,5,3,0.6,0.74703854
NPR2,5,3,0.6,0.558673
NTAQ1,5,3,0.6,0.5695416
NUP133,5,3,0.6,0.68100554
NUP155,5,3,0.6,0.70967597
OCRL,5,3,0.6,0.58110535
OFD1,5,3,0.6,0.5705034
OOEP,5,3,0.6,0.58778447
OR13C9,5,3,0.6,0.84344673
OR51D1,5,3,0.6,0.72885555
OR52D1,5,3,0.6,0.6930934
OR7G3,5,3,0.6,0.67262095
OR8H3,5,3,0.6,0.70524925
OSBPL1A,5,3,0.6,0.62614805
OTUD7B,5,3,0.6,0.6847162
P3H1,5,3,0.6,0.7575409
PALLD,5,3,0.6,0.63393146
PCDHGA7,5,3,0.6,0.6051826
PDE11A,5,3,0.6,0.6249007
PDE3A,5,3,0.6,0.8652004
PDE6C,5,3,0.6,0.6420526
PDIA4,5,3,0.6,0.67000663
PEAR1,5,3,0.6,0.6816912
PGBD2,5,3,0.6,0.6431299
PHRF1,5,3,0.6,0.5470917
PIEZO2,5,3,0.6,0.6053959
PIK3C2A,5,3,0.6,0.6681598
PLCH2,5,3,0.6,0.5501502
PLD1,5,3,0.6,0.69545954
PLEKHG4,5,3,0.6,0.6014689
PLEKHM3,5,3,0.6,0.8116602
PLG,5,3,0.6,0.67716485
PLK3,5,3,0.6,0.6230324
POC1B,5,3,0.6,0.5727771
POLR3C,5,3,0.6,0.5871639
POTED,5,3,0.6,0.5773271
PPP2R3A,5,3,0.6,0.72695017
PPP6R3,5,3,0.6,0.690546
PRDM2,5,3,0.6,0.60242283
PRMT7,5,3,0.6,0.59486145
PRPF6,5,3,0.6,0.6772953
PSMB11,5,3,0.6,0.62723106
PSMC4,5,3,0.6,0.75031716
PTCD2,5,3,0.6,0.79679364
PTPRK,5,3,0.6,0.63738155
QTRT1,5,3,0.6,0.5952934
RABGEF1,5,3,0.6,0.7188323
RAD50,5,3,0.6,0.7261486
RAD54L2,5,3,0.6,0.5900837
RAG2,5,3,0.6,0.5219299
RAPGEF1,5,3,0.6,0.71806693
RBM10,5,3,0.6,0.57318175
RBM48,5,3,0.6,0.60327965
REM1,5,3,0.6,0.71289885
RGR,5,3,0.6,0.55396926
RHOH,5,3,0.6,0.58729565
RICTOR,5,3,0.6,0.7800644
RNF34,5,3,0.6,0.5856428
ROR1,5,3,0.6,0.6954402
RPH3A,5,3,0.6,0.72299606
RRM1,5,3,0.6,0.70367014
RRP8,5,3,0.6,0.6538024
RUNX2,5,3,0.6,0.60227144
RXFP2,5,3,0.6,0.71878177
SCYL2,5,3,0.6,0.710575
SEMA6D,5,3,0.6,0.7235441
SERPINA6,5,3,0.6,0.7248556
SERPINB3,5,3,0.6,0.5928186
SETX,5,3,0.6,0.5948669
SFI1,5,3,0.6,0.72874415
SH3TC2,5,3,0.6,0.83153373
SIRPG,5,3,0.6,0.7853225
SLC1A2,5,3,0.6,0.64274627
SLC22A11,5,3,0.6,0.55955154
SLC5A12,5,3,0.6,0.7785861
SOS1,5,3,0.6,0.5621071
SP4,5,3,0.6,0.70028114
SPATA5,5,3,0.6,0.6056442
SPATC1,5,3,0.6,0.7159576
SRBD1,5,3,0.6,0.78257
SRPK2,5,3,0.6,0.6206646
SRPK3,5,3,0.6,0.83950806
SSTR2,5,3,0.6,0.7192179
STAR,5,3,0.6,0.70932436
STAT4,5,3,0.6,0.6534589
SUFU,5,3,0.6,0.675722
SYK,5,3,0.6,0.5943866
SYNGAP1,5,3,0.6,0.5595864
TBC1D4,5,3,0.6,0.69625986
TBC1D9B,5,3,0.6,0.5831512
TBPL2,5,3,0.6,0.63869244
TFAP2A,5,3,0.6,0.5976453
THBS4,5,3,0.6,0.7367298
TLR5,5,3,0.6,0.7366403
TM7SF3,5,3,0.6,0.70360357
TM9SF4,5,3,0.6,0.5936426
TMC3,5,3,0.6,0.6388926
TMEM214,5,3,0.6,0.56886816
TNS4,5,3,0.6,0.67246974
TRPV4,5,3,0.6,0.7476155
TTC13,5,3,0.6,0.663397
TTC14,5,3,0.6,0.60648847
TTC21B,5,3,0.6,0.66894585
TTC22,5,3,0.6,0.5802761
TUSC3,5,3,0.6,0.8212674
TWNK,5,3,0.6,0.7164796
UBE3B,5,3,0.6,0.6422863
UBQLN2,5,3,0.6,0.57923925
UGT2B10,5,3,0.6,0.7127088
ULK4,5,3,0.6,0.5905258
UNC45A,5,3,0.6,0.72067595
UTP14C,5,3,0.6,0.5882494
VANGL1,5,3,0.6,0.5349791
VEGFA,5,3,0.6,0.8364363
WDR11,5,3,0.6,0.66133857
WSCD2,5,3,0.6,0.6492363
WWC2,5,3,0.6,0.60591155
XCL1,5,3,0.6,0.6581787
YTHDC2,5,3,0.6,0.5987274
YY2,5,3,0.6,0.62772
ZBTB21,5,3,0.6,0.7412014
ZBTB40,5,3,0.6,0.6217184
ZBTB7C,5,3,0.6,0.5650323
ZCCHC14,5,3,0.6,0.74368644
ZCWPW1,5,3,0.6,0.5504414
ZMIZ2,5,3,0.6,0.7323422
ZMYND15,5,3,0.6,0.64682525
ZNF107,5,3,0.6,0.6726922
ZNF217,5,3,0.6,0.67628974
ZNF23,5,3,0.6,0.6946398
ZNF26,5,3,0.6,0.58911854
ZNF337,5,3,0.6,0.65742123
ZNF543,5,3,0.6,0.59044254
ZNF572,5,3,0.6,0.72725266
ZNF609,5,3,0.6,0.7125912
ZNF665,5,3,0.6,0.7600171
ZNF681,5,3,0.6,0.5662794
ZNF84,5,3,0.6,0.51266634
AADACL4,6,3,0.5,0.49892578
ABCD2,6,3,0.5,0.57569855
ABCG1,6,3,0.5,0.48912826
AC126283.2,6,3,0.5,0.6932991
ACSL4,6,3,0.5,0.60280985
ACSS3,6,3,0.5,0.61004966
ACTN1,6,3,0.5,0.49160597
ADCY7,6,3,0.5,0.649036
ADGRB3,6,3,0.5,0.48721373
AHI1,6,3,0.5,0.48290142
AL353804.4,6,3,0.5,0.5712959
ALLC,6,3,0.5,0.68063736
ALOX12B,6,3,0.5,0.69368476
ALOX15,6,3,0.5,0.78607184
ANKEF1,6,3,0.5,0.54830426
ANKRD33,6,3,0.5,0.58639616
ANKRD52,6,3,0.5,0.5804671
APBB1,6,3,0.5,0.6446484
ARHGAP45,6,3,0.5,0.491182
ASXL2,6,3,0.5,0.48616847
ATP9A,6,3,0.5,0.53041565
BAHD1,6,3,0.5,0.5808171
BMX,6,3,0.5,0.5226391
BRIP1,6,3,0.5,0.49072954
C2CD6,6,3,0.5,0.5423773
C4BPA,6,3,0.5,0.538021
CABS1,6,3,0.5,0.5742038
CCAR1,6,3,0.5,0.4926442
CCDC110,6,3,0.5,0.64269024
CCDC144A,6,3,0.5,0.55100816
CCDC63,6,3,0.5,0.6262174
CD96,6,3,0.5,0.5877989
CDH5,6,3,0.5,0.5131636
CDYL2,6,3,0.5,0.6306562
CLCA1,6,3,0.5,0.56930465
CLYBL,6,3,0.5,0.503312
COG6,6,3,0.5,0.5271153
COL5A3,6,3,0.5,0.6427278
CPA6,6,3,0.5,0.5640475
CPT1A,6,3,0.5,0.5330803
CRB2,6,3,0.5,0.5892284
CSDE1,6,3,0.5,0.5560281
CSF1R,6,3,0.5,0.67606014
CYP11B2,6,3,0.5,0.61123395
CYP4B1,6,3,0.5,0.5438031
DCDC1,6,3,0.5,0.58104223
DCTN1,6,3,0.5,0.6353063
DENND1C,6,3,0.5,0.528255
DHCR24,6,3,0.5,0.5373798
DHX38,6,3,0.5,0.6071192
E2F2,6,3,0.5,0.57930124
EHMT2,6,3,0.5,0.59903073
ELOA2,6,3,0.5,0.7009752
EPHA3,6,3,0.5,0.68932503
EXOSC10,6,3,0.5,0.7761221
FADS6,6,3,0.5,0.54322094
FBH1,6,3,0.5,0.57927436
FNIP2,6,3,0.5,0.703512
FOXP1,6,3,0.5,0.49492726
FRMPD2,6,3,0.5,0.5829711
GABRQ,6,3,0.5,0.4309152
GCNT2,6,3,0.5,0.61550623
GLUD2,6,3,0.5,0.62084925
GMEB2,6,3,0.5,0.46857294
GPATCH1,6,3,0.5,0.6818771
GPR132,6,3,0.5,0.5797039
HIPK2,6,3,0.5,0.6502492
HTR3E,6,3,0.5,0.5546387
IMPDH2,6,3,0.5,0.46096167
IMPG2,6,3,0.5,0.713048
INSR,6,3,0.5,0.6331842
JPH3,6,3,0.5,0.4841976
KAT6A,6,3,0.5,0.6366787
KCNA4,6,3,0.5,0.5951283
KCNB1,6,3,0.5,0.48631772
KIF20A,6,3,0.5,0.4878738
KLHL1,6,3,0.5,0.63259566
KLHL20,6,3,0.5,0.76436585
KLHL32,6,3,0.5,0.56867486
KLHL34,6,3,0.5,0.5701232
KRT18,6,3,0.5,0.63823956
LARS1,6,3,0.5,0.5791479
LILRB3,6,3,0.5,0.5073264
LLGL2,6,3,0.5,0.5370153
LPAR4,6,3,0.5,0.4383417
LRRC8E,6,3,0.5,0.4942479
MAGEB6B,6,3,0.5,0.50909674
MAP4K2,6,3,0.5,0.4695882
MAPK15,6,3,0.5,0.4608885
MED14,6,3,0.5,0.49231103
MID1,6,3,0.5,0.4928055
MIOS,6,3,0.5,0.6770118
MLXIPL,6,3,0.5,0.49598888
MMP14,6,3,0.5,0.44568345
MSL2,6,3,0.5,0.5345058
MSR1,6,3,0.5,0.67866963
MTREX,6,3,0.5,0.57805485
MYT1L,6,3,0.5,0.5653677
NBPF26,6,3,0.5,0.5946423
NKTR,6,3,0.5,0.5980167
NLRC4,6,3,0.5,0.4767977
NRIP1,6,3,0.5,0.57513505
NTN4,6,3,0.5,0.6458419
NTNG2,6,3,0.5,0.465832
OR14J1,6,3,0.5,0.6956722
OR2G6,6,3,0.5,0.675859
OR2M4,6,3,0.5,0.58634025
OR2Z1,6,3,0.5,0.5223591
OR4P4,6,3,0.5,0.68968993
OR51S1,6,3,0.5,0.57366145
OR5D16,6,3,0.5,0.5904034
OR5P2,6,3,0.5,0.59882265
OR9K2,6,3,0.5,0.5287915
PACS2,6,3,0.5,0.48725185
PARP9,6,3,0.5,0.50528795
PASD1,6,3,0.5,0.598787
PCSK6,6,3,0.5,0.62278825
PDE2A,6,3,0.5,0.63715714
PEX14,6,3,0.5,0.48304105
PFKFB4,6,3,0.5,0.634391
PINK1,6,3,0.5,0.48811522
PLXNC1,6,3,0.5,0.55013955
PMPCB,6,3,0.5,0.6710107
POLR1A,6,3,0.5,0.60750353
PPP1R3F,6,3,0.5,0.44867763
PRAMEF12,6,3,0.5,0.49330667
PRAMEF19,6,3,0.5,0.5096155
PRRC2B,6,3,0.5,0.7101756
RADX,6,3,0.5,0.4909241
RAI1,6,3,0.5,0.61747366
RANBP6,6,3,0.5,0.5282378
RPS6KC1,6,3,0.5,0.66198564
RPTN,6,3,0.5,0.71441156
RUNX1T1,6,3,0.5,0.50287765
SAMD7,6,3,0.5,0.59466535
SATL1,6,3,0.5,0.59359235
SDK2,6,3,0.5,0.5172253
SEMA3G,6,3,0.5,0.662541
SERPING1,6,3,0.5,0.699338
SESTD1,6,3,0.5,0.6702164
SETDB2,6,3,0.5,0.54703057
SLC17A6,6,3,0.5,0.5256509
SLC27A6,6,3,0.5,0.6666271
SLC2A2,6,3,0.5,0.5491305
SLC7A14,6,3,0.5,0.5691694
SLFN5,6,3,0.5,0.6344498
SMCHD1,6,3,0.5,0.5027511
SMG7,6,3,0.5,0.6508797
SPOCK3,6,3,0.5,0.6523121
SPTBN5,6,3,0.5,0.47250423
ST6GAL1,6,3,0.5,0.57316136
SULF1,6,3,0.5,0.6443309
SYTL5,6,3,0.5,0.6542526
TAOK2,6,3,0.5,0.640392
TBXT,6,3,0.5,0.49380255
TGM1,6,3,0.5,0.4945815
TGM2,6,3,0.5,0.62242824
TJP1,6,3,0.5,0.59714955
TLR8,6,3,0.5,0.41822574
TSPAN9,6,3,0.5,0.56494164
UACA,6,3,0.5,0.62455213
UBE4B,6,3,0.5,0.60479546
UGT2A1,6,3,0.5,0.63815576
UHRF2,6,3,0.5,0.7150559
USP35,6,3,0.5,0.47874466
VPS16,6,3,0.5,0.67110664
VPS41,6,3,0.5,0.52074087
VRTN,6,3,0.5,0.6370229
WDR17,6,3,0.5,0.5691427
XYLB,6,3,0.5,0.49162745
ZGRF1,6,3,0.5,0.5776208
ZMYM2,6,3,0.5,0.55828094
ZNF117,6,3,0.5,0.6338603
ZNF271P,6,3,0.5,0.65743583
ZNF451,6,3,0.5,0.6996462
ZNF551,6,3,0.5,0.60324174
ABCA6,7,3,0.42857142857142855,0.56312174
ADAM2,7,3,0.42857142857142855,0.52330863
AKAP10,7,3,0.42857142857142855,0.48872265
ANKRD13B,7,3,0.42857142857142855,0.42432716
ANLN,7,3,0.42857142857142855,0.5146772
ARHGEF11,7,3,0.42857142857142855,0.5176646
ASB5,7,3,0.42857142857142855,0.5306614
ATF7IP,7,3,0.42857142857142855,0.71719706
ATP6V0D1,7,3,0.42857142857142855,0.70457995
ATXN2,7,3,0.42857142857142855,0.51666385
BAZ2A,7,3,0.42857142857142855,0.4244135
BFSP1,7,3,0.42857142857142855,0.48609883
CAPN6,7,3,0.42857142857142855,0.39983964
CARF,7,3,0.42857142857142855,0.42112154
CCDC85A,7,3,0.42857142857142855,0.47998753
CD101,7,3,0.42857142857142855,0.5696492
CEP128,7,3,0.42857142857142855,0.4760108
CFAP58,7,3,0.42857142857142855,0.42171952
CLDN14,7,3,0.42857142857142855,0.4742132
CNTN5,7,3,0.42857142857142855,0.48931143
COL16A1,7,3,0.42857142857142855,0.42067742
CPPED1,7,3,0.42857142857142855,0.544901
CPXM2,7,3,0.42857142857142855,0.5082615
CRNN,7,3,0.42857142857142855,0.45921928
CYP4F8,7,3,0.42857142857142855,0.5281289
CYP7B1,7,3,0.42857142857142855,0.4671895
DAO,7,3,0.42857142857142855,0.60712653
DKC1,7,3,0.42857142857142855,0.54877794
EFCAB6,7,3,0.42857142857142855,0.42785674
EHD4,7,3,0.42857142857142855,0.4749136
ELK3,7,3,0.42857142857142855,0.51144916
EPAS1,7,3,0.42857142857142855,0.48337966
EXOC1,7,3,0.42857142857142855,0.50886613
EXTL3,7,3,0.42857142857142855,0.5503282
FBXW11,7,3,0.42857142857142855,0.49634033
G6PD,7,3,0.42857142857142855,0.5876565
GALNT1,7,3,0.42857142857142855,0.7573179
GLT8D2,7,3,0.42857142857142855,0.67014635
GOLGA3,7,3,0.42857142857142855,0.55820304
HEATR5A,7,3,0.42857142857142855,0.47722435
HNRNPU,7,3,0.42857142857142855,0.57366383
IFNW1,7,3,0.42857142857142855,0.3956389
IL31RA,7,3,0.42857142857142855,0.61570275
IMPG1,7,3,0.42857142857142855,0.5698996
INTS13,7,3,0.42857142857142855,0.6465147
IPO9,7,3,0.42857142857142855,0.62125313
ITGAE,7,3,0.42857142857142855,0.4910941
ITSN2,7,3,0.42857142857142855,0.4648671
KCNT1,7,3,0.42857142857142855,0.4444711
KDM5B,7,3,0.42857142857142855,0.6278619
KHDC3L,7,3,0.42857142857142855,0.5126972
KRT9,7,3,0.42857142857142855,0.46344158
LPAR1,7,3,0.42857142857142855,0.61631244
LPCAT1,7,3,0.42857142857142855,0.5384248
LRFN2,7,3,0.42857142857142855,0.49829096
MAML1,7,3,0.42857142857142855,0.49526337
MAP4K4,7,3,0.42857142857142855,0.5787751
MCM3AP,7,3,0.42857142857142855,0.42175344
MID2,7,3,0.42857142857142855,0.49133405
MROH5,7,3,0.42857142857142855,0.6234621
MST1R,7,3,0.42857142857142855,0.5159718
NCOA3,7,3,0.42857142857142855,0.59405375
NFIB,7,3,0.42857142857142855,0.39812687
NSD2,7,3,0.42857142857142855,0.48353836
NXF3,7,3,0.42857142857142855,0.5102573
OCA2,7,3,0.42857142857142855,0.45903137
OR10W1,7,3,0.42857142857142855,0.5370704
OR52J3,7,3,0.42857142857142855,0.69060045
OR5K1,7,3,0.42857142857142855,0.5115823
OSBP2,7,3,0.42857142857142855,0.5449132
PABPC4,7,3,0.42857142857142855,0.7616276
PCDH17,7,3,0.42857142857142855,0.43491846
PCDHGB6,7,3,0.42857142857142855,0.47673324
PCF11,7,3,0.42857142857142855,0.57831204
PHF8,7,3,0.42857142857142855,0.482909
PKD1,7,3,0.42857142857142855,0.58635557
PLEKHG2,7,3,0.42857142857142855,0.38601178
PLIN4,7,3,0.42857142857142855,0.5187864
PLXNA3,7,3,0.42857142857142855,0.48770696
PMFBP1,7,3,0.42857142857142855,0.5373331
POLRMT,7,3,0.42857142857142855,0.54145473
ROBO1,7,3,0.42857142857142855,0.44066635
SEMA5A,7,3,0.42857142857142855,0.48463255
SERPINB10,7,3,0.42857142857142855,0.49606434
SLCO2B1,7,3,0.42857142857142855,0.530042
SMC3,7,3,0.42857142857142855,0.4250378
SP110,7,3,0.42857142857142855,0.4507917
SREBF2,7,3,0.42857142857142855,0.40780142
ST8SIA2,7,3,0.42857142857142855,0.5736624
STARD8,7,3,0.42857142857142855,0.41843623
SULF2,7,3,0.42857142857142855,0.5354976
SYMPK,7,3,0.42857142857142855,0.4229574
TACR3,7,3,0.42857142857142855,0.51243246
TMPRSS7,7,3,0.42857142857142855,0.4777555
TONSL,7,3,0.42857142857142855,0.5032608
TRAPPC10,7,3,0.42857142857142855,0.59125984
TRPC5,7,3,0.42857142857142855,0.42260164
VARS2,7,3,0.42857142857142855,0.4065983
ZC3H12B,7,3,0.42857142857142855,0.5004732
ZNF160,7,3,0.42857142857142855,0.6135043
ZNF226,7,3,0.42857142857142855,0.48800126
ZNF560,7,3,0.42857142857142855,0.43635672
ZNF813,7,3,0.42857142857142855,0.49214527
ABCC4,8,3,0.375,0.35457602
ADCY8,8,3,0.375,0.5041182
ALG13,8,3,0.375,0.43171695
AP002512.3,8,3,0.375,0.53764915
ARHGAP35,8,3,0.375,0.43188664
CCDC178,8,3,0.375,0.5702185
CD109,8,3,0.375,0.4325545
CHAT,8,3,0.375,0.41256684
CLNK,8,3,0.375,0.50993466
CROCC,8,3,0.375,0.52344173
DAB1,8,3,0.375,0.51167816
DCAF12L2,8,3,0.375,0.40038657
DIAPH2,8,3,0.375,0.47087023
FRMPD1,8,3,0.375,0.42353502
IKZF1,8,3,0.375,0.48783815
KDM1B,8,3,0.375,0.46492818
KIF4A,8,3,0.375,0.48739302
KIR3DX1,8,3,0.375,0.50875765
LRP5,8,3,0.375,0.51360655
MCTP2,8,3,0.375,0.49065086
MYO18A,8,3,0.375,0.42123538
OGDHL,8,3,0.375,0.4305291
OR52R1,8,3,0.375,0.523563
OTUD6A,8,3,0.375,0.41002977
PARD3B,8,3,0.375,0.5795115
PARP8,8,3,0.375,0.46529257
PCDHGA11,8,3,0.375,0.49420765
PCNX2,8,3,0.375,0.60605764
PDE6A,8,3,0.375,0.6019646
PDZRN4,8,3,0.375,0.452959
POLR2B,8,3,0.375,0.3728759
RPRD2,8,3,0.375,0.40410292
SMARCAL1,8,3,0.375,0.36848897
SOCS6,8,3,0.375,0.5095868
TBC1D9,8,3,0.375,0.50303847
TCHHL1,8,3,0.375,0.57417965
THEG,8,3,0.375,0.55550957
TLN2,8,3,0.375,0.60018593
TLR1,8,3,0.375,0.50458634
TMC4,8,3,0.375,0.45457676
TRIM10,8,3,0.375,0.51192015
USP28,8,3,0.375,0.60022205
ZMYM3,8,3,0.375,0.47817582
ZNF638,8,3,0.375,0.4138792
ABCA8,9,3,0.3333333333333333,0.54732394
ADAMTSL1,9,3,0.3333333333333333,0.43568602
ARHGEF28,9,3,0.3333333333333333,0.3763322
BCL11A,9,3,0.3333333333333333,0.52988935
BLM,9,3,0.3333333333333333,0.57315534
CACNA1C,9,3,0.3333333333333333,0.340227
CHRNA10,9,3,0.3333333333333333,0.4183892
COL4A5,9,3,0.3333333333333333,0.47660732
CRACDL,9,3,0.3333333333333333,0.33576354
DSCAML1,9,3,0.3333333333333333,0.55446714
ECEL1,9,3,0.3333333333333333,0.4672132
EDC4,9,3,0.3333333333333333,0.4631079
GABRE,9,3,0.3333333333333333,0.37937757
GRIK5,9,3,0.3333333333333333,0.39697152
HCLS1,9,3,0.3333333333333333,0.3778596
HOOK1,9,3,0.3333333333333333,0.44468272
IL16,9,3,0.3333333333333333,0.47088474
KIAA1549L,9,3,0.3333333333333333,0.48936236
NBEA,9,3,0.3333333333333333,0.43541804
NLRP9,9,3,0.3333333333333333,0.46781695
OR4C16,9,3,0.3333333333333333,0.42753136
OR5K4,9,3,0.3333333333333333,0.3861811
PARP4,9,3,0.3333333333333333,0.40091935
PPM1D,9,3,0.3333333333333333,0.33097044
RAG1,9,3,0.3333333333333333,0.5701009
SEC14L5,9,3,0.3333333333333333,0.38307944
SLC13A2,9,3,0.3333333333333333,0.5144058
SLC6A3,9,3,0.3333333333333333,0.49233803
SLC9A3,9,3,0.3333333333333333,0.3551444
TASOR2,9,3,0.3333333333333333,0.5066683
WDR36,9,3,0.3333333333333333,0.37522662
ZNF608,9,3,0.3333333333333333,0.46422896
ANPEP,10,3,0.3,0.4566826
C10orf71,10,3,0.3,0.39730102
C7,10,3,0.3,0.47634453
CILP2,10,3,0.3,0.42588753
CNGB1,10,3,0.3,0.4899993
DIS3L2,10,3,0.3,0.3295455
HEPHL1,10,3,0.3,0.40860605
IGHMBP2,10,3,0.3,0.49095687
IQGAP2,10,3,0.3,0.47948128
ITGA8,10,3,0.3,0.39115208
MYH9,10,3,0.3,0.39770788
PPP1R12B,10,3,0.3,0.43000397
PXDNL,10,3,0.3,0.41684946
SORBS1,10,3,0.3,0.3873201
UBE2NL,10,3,0.3,0.4260664
USP6,10,3,0.3,0.41531044
WNK3,10,3,0.3,0.2673033
ASIC5,11,3,0.2727272727272727,0.32778928
COL17A1,11,3,0.2727272727272727,0.35423857
FAM47C,11,3,0.2727272727272727,0.3677591
IQSEC3,11,3,0.2727272727272727,0.33649823
MAP3K1,11,3,0.2727272727272727,0.44833213
SHPRH,11,3,0.2727272727272727,0.28940183
SVIL,11,3,0.2727272727272727,0.29663485
WDR72,11,3,0.2727272727272727,0.41562128
HELZ,12,3,0.25,0.40921068
LRFN5,12,3,0.25,0.47965384
MUC5AC,12,3,0.25,0.30883157
THSD7B,12,3,0.25,0.26350632
TRPM1,13,3,0.23076923076923078,0.39255714
CABIN1,14,3,0.21428571428571427,0.28524867
JCAD,14,3,0.21428571428571427,0.3217941
BCOR,15,3,0.2,0.29810983
DOCK1,15,3,0.2,0.2907502
FREM1,15,3,0.2,0.2816652
TACC2,15,3,0.2,0.31102774
A4GNT,2,2,1.0,0.99137354
AADAT,2,2,1.0,0.95642877
AASDHPPT,2,2,1.0,0.987993
ABAT,2,2,1.0,0.980788
ABHD12,2,2,1.0,0.9848156
AC004922.1,2,2,1.0,0.90379584
AC092143.1,2,2,1.0,0.98941964
AC093525.2,2,2,1.0,0.9909879
AC127029.3,2,2,1.0,0.97115755
ACADL,2,2,1.0,0.9446604
ACBD3,2,2,1.0,0.97127366
ACCSL,2,2,1.0,0.99150276
ACER1,2,2,1.0,0.9913584
ACHE,2,2,1.0,0.98925483
ACMSD,2,2,1.0,0.9406378
ACOT8,2,2,1.0,0.9904618
ACOX1,2,2,1.0,0.9525969
ACP6,2,2,1.0,0.9849789
ACSBG2,2,2,1.0,0.9508298
ACSL5,2,2,1.0,0.98936063
ACTR10,2,2,1.0,0.9671451
ADAMTS4,2,2,1.0,0.9017397
ADAT1,2,2,1.0,0.97886795
ADGRG2,2,2,1.0,0.982025
ADGRG5,2,2,1.0,0.8373444
AFAP1L1,2,2,1.0,0.97340274
AFG3L2,2,2,1.0,0.84877324
AGAP6,2,2,1.0,0.9869528
AGFG2,2,2,1.0,0.95149696
AIFM1,2,2,1.0,0.90516984
AJM1,2,2,1.0,0.9909855
AK9,2,2,1.0,0.90733063
AKAP12,2,2,1.0,0.9784627
AKAP7,2,2,1.0,0.8845315
AKAP8L,2,2,1.0,0.97885966
AKR1C2,2,2,1.0,0.9006829
AKT1,2,2,1.0,0.9818077
AL035461.3,2,2,1.0,0.991302
ALDH1B1,2,2,1.0,0.99148524
ALG1,2,2,1.0,0.98062825
ALMS1P1,2,2,1.0,0.94869125
AMDHD2,2,2,1.0,0.98379636
ANAPC5,2,2,1.0,0.92070466
ANKRA2,2,2,1.0,0.99086726
ANKRD10,2,2,1.0,0.9480088
ANKRD20A4P,2,2,1.0,0.9823216
ANKRD29,2,2,1.0,0.89413047
ANO10,2,2,1.0,0.971559
ANXA1,2,2,1.0,0.9294181
ANXA11,2,2,1.0,0.95663714
ANXA2R,2,2,1.0,0.9112886
AP1AR,2,2,1.0,0.96953964
AP1G1,2,2,1.0,0.9456698
AP3D1,2,2,1.0,0.95043856
APCS,2,2,1.0,0.9847151
APOL1,2,2,1.0,0.9913254
APPL1,2,2,1.0,0.9841788
APPL2,2,2,1.0,0.8699434
AQP3,2,2,1.0,0.970989
ARF4,2,2,1.0,0.9743701
ARHGAP17,2,2,1.0,0.98720384
ARHGAP36,2,2,1.0,0.96595955
ARHGEF6,2,2,1.0,0.96837735
ARL1,2,2,1.0,0.9599221
ARL4D,2,2,1.0,0.878319
ARMC1,2,2,1.0,0.8772348
ARMC9,2,2,1.0,0.9908767
ARMCX3,2,2,1.0,0.98778516
ARMH4,2,2,1.0,0.9678573
ARPP21,2,2,1.0,0.97350264
ARSG,2,2,1.0,0.9882879
ASB11,2,2,1.0,0.99140346
ASB3,2,2,1.0,0.9794707
ASCC2,2,2,1.0,0.98710054
ASIC4,2,2,1.0,0.9459022
ASL,2,2,1.0,0.976738
ATE1,2,2,1.0,0.976838
ATG13,2,2,1.0,0.98031235
ATG2A,2,2,1.0,0.94675183
ATG5,2,2,1.0,0.94161105
ATP13A3,2,2,1.0,0.81469196
ATP4B,2,2,1.0,0.99141526
ATP5PB,2,2,1.0,0.984146
ATP6V1H,2,2,1.0,0.99114573
AUNIP,2,2,1.0,0.9914111
AURKA,2,2,1.0,0.97199774
AURKC,2,2,1.0,0.99083966
AZI2,2,2,1.0,0.9812976
BANP,2,2,1.0,0.9699481
BARD1,2,2,1.0,0.9267812
BBS7,2,2,1.0,0.9913692
BCAN,2,2,1.0,0.9913639
BCL3,2,2,1.0,0.96790576
BHLHE40,2,2,1.0,0.9257066
BHMT,2,2,1.0,0.9527718
BIRC3,2,2,1.0,0.97292775
BNIP3L,2,2,1.0,0.9281328
BORA,2,2,1.0,0.96851933
BPGM,2,2,1.0,0.98729515
BPIFA3,2,2,1.0,0.98467165
BRD7,2,2,1.0,0.9913882
BRSK2,2,2,1.0,0.91371214
BTN2A3P,2,2,1.0,0.9880763
BTN3A2,2,2,1.0,0.9913621
BTNL2,2,2,1.0,0.9844164
C10orf120,2,2,1.0,0.82524383
C12orf60,2,2,1.0,0.9839932
C14orf93,2,2,1.0,0.9796779
C15orf48,2,2,1.0,0.9736289
C16orf46,2,2,1.0,0.9381807
C16orf91,2,2,1.0,0.99079865
C1QB,2,2,1.0,0.87105244
C1QC,2,2,1.0,0.9796227
